norm_grads,fps,mean_episode_reward,fph,avg_norm_k_dot_g,avg_norm_adj,norm_grads_q,entropy,explained_variance,loss_f,loss_bc,loss,avg_norm_g,avg_norm_k,loss_q,loss_policy,time,total_timesteps,avg_norm_grads_f,norm_grads_policy,mean_episode_length
2.8472087383270264,384,13.0,1.38M,6.1988325119018555,0.472584068775177,2.904763698577881,0.6784216165542603,0.49593138694763184,0.13948944211006165,-0.00018615371664054692,1.317781686782837,9.201631546020508,2.149299144744873,2.3705251216888428,0.1393032819032669,07-31 12:57,25440000,8.992426872253418,1.2095801830291748,371.5
3.4584949016571045,362,15.5,1.30M,5.7010955810546875,0.3586657643318176,2.9786593914031982,0.517338216304779,0.45272380113601685,0.07421669363975525,-2.636595854710322e-05,1.399684190750122,5.246007442474365,2.5292673110961914,2.661334276199341,0.07419032603502274,07-31 14:08,25536000,5.003579139709473,1.1322147846221924,332.0
1.402491569519043,343,14.5,1.24M,2.0449373722076416,0.161926731467247,1.2032467126846313,0.7106231451034546,0.6191346645355225,-0.11359701305627823,-0.00017361986101604998,0.3814873993396759,1.8503119945526123,2.414923667907715,1.0047285556793213,-0.11377063393592834,07-31 15:18,25632000,1.7437725067138672,0.5134831070899963,302.4
1.8009966611862183,325,16.5,1.17M,4.686724662780762,0.1297706961631775,1.7292283773422241,0.4427918493747711,0.6019371151924133,0.04119347780942917,-0.0003055148699786514,1.150656819343567,3.9423840045928955,2.964360475540161,2.2283935546875,0.04088796302676201,07-31 16:32,25728000,3.8518831729888916,0.382373571395874,255.475
2.4726359844207764,309,14.5,1.11M,3.7214410305023193,0.35699406266212463,2.319613218307495,0.5215055346488953,0.5955442190170288,-0.022303013131022453,-0.0006410061032511294,0.9666942358016968,3.773991584777832,2.55517840385437,1.9897066354751587,-0.022944020107388496,07-31 17:45,25824000,3.562830686569214,0.6691768765449524,328.375
3.5030601024627686,293,16.0,1.06M,2.0562984943389893,0.12628866732120514,3.467473030090332,0.5882128477096558,0.36515527963638306,-0.1528562754392624,-0.00021182552154641598,0.38695549964904785,1.964139699935913,4.492034435272217,1.0918114185333252,-0.15306809544563293,07-31 19:05,25920000,1.8693785667419434,0.667177140712738,317.525
2.124130964279175,280,14.75,1.01M,3.1806187629699707,0.295686811208725,2.037208318710327,0.4543633460998535,0.6221853494644165,0.0008769255364313722,-0.0002598242135718465,0.6429300308227539,3.283245325088501,2.675710439682007,1.2937132120132446,0.0006171013228595257,07-31 20:20,26016000,3.1066253185272217,0.778607964515686,295.075
1.5627784729003906,267,16.0,0.96M,3.206112861633301,0.18200954794883728,1.3015834093093872,0.654190182685852,0.6257357597351074,-0.05885295197367668,2.4798213416943327e-05,0.41077956557273865,2.4844727516174316,4.92273473739624,0.9522992372512817,-0.05882815271615982,07-31 21:38,26112000,2.338974952697754,0.6287689208984375,269.3
2.3357744216918945,256,15.25,0.92M,4.709034442901611,0.29698601365089417,2.229092836380005,0.7016620635986328,0.5657651424407959,-0.12537890672683716,-0.00045905628940090537,0.42867377400398254,3.716106653213501,2.9023525714874268,1.1230567693710327,-0.12583796679973602,07-31 22:54,26208000,3.4876415729522705,0.6184878349304199,321.375
1.5015140771865845,246,13.25,0.89M,4.68766450881958,0.5913803577423096,1.3744109869003296,0.6133171916007996,0.7176201939582825,-0.18142080307006836,-0.0002610779192764312,0.10382674634456635,3.837770700454712,2.929049491882324,0.5832836031913757,-0.18168188631534576,08-01 00:13,26304000,3.4064109325408936,0.5369552373886108,325.55
3.247220277786255,237,16.0,0.85M,2.593517780303955,0.37199243903160095,3.2475342750549316,0.5663822293281555,0.44153255224227905,-0.12477414309978485,-0.0001592967309989035,1.063606858253479,2.7277302742004395,2.608424186706543,2.3884084224700928,-0.12493343651294708,08-01 01:29,26400000,2.4990432262420654,0.43190282583236694,277.55
3.05371356010437,228,13.25,0.82M,11.75527286529541,0.36323827505111694,3.0556914806365967,0.6068531274795532,0.7071088552474976,0.14203447103500366,-0.0003720373788382858,1.1228052377700806,9.568007469177246,4.747061252593994,1.9744226932525635,0.14166243374347687,08-01 02:42,26496000,9.352875709533691,1.0702265501022339,350.5
2.656524658203125,221,14.75,0.80M,7.752129554748535,0.262239545583725,2.5825579166412354,0.5079376101493835,0.6471898555755615,0.13323593139648438,-0.00013514548481907696,0.9355227947235107,6.588845252990723,3.3775429725646973,1.6150027513504028,0.13310079276561737,08-01 03:53,26592000,6.3685760498046875,0.47595450282096863,309.35
2.177837610244751,214,14.0,0.77M,2.996973752975464,0.3478446304798126,2.0273802280426025,0.5666726231575012,0.5320819616317749,-0.22276073694229126,-0.00046891451347619295,0.4877775311470032,2.856949806213379,3.433093786239624,1.4333478212356567,-0.22322964668273926,08-01 05:11,26688000,2.671774387359619,0.6798440217971802,342.85
1.8102861642837524,207,15.5,0.75M,7.520668029785156,0.12140043824911118,1.5785276889801025,0.567606508731842,0.3740665316581726,-0.056024085730314255,-0.0007573735201731324,0.5520005226135254,5.461156368255615,3.1870198249816895,1.2289161682128906,-0.05678145959973335,08-01 06:27,26784000,5.352746486663818,0.5826277732849121,297.0
1.7665129899978638,200,15.0,0.72M,6.486806392669678,0.4397551417350769,1.6923238039016724,0.7114986181259155,0.5387865900993347,-0.03062630444765091,-0.0005272190319374204,0.4721469283103943,4.84568977355957,2.344542980194092,1.0208308696746826,-0.031153524294495583,08-01 07:43,26880000,4.356507301330566,1.0095891952514648,307.175
1.499804139137268,195,14.5,0.70M,4.845793724060059,0.802513837814331,1.297450065612793,0.5959771275520325,0.6908762454986572,-0.07900692522525787,-0.00019904652435798198,0.46586206555366516,5.266597270965576,2.398608922958374,1.1020556688308716,-0.07920597493648529,08-01 08:57,26976000,4.864821434020996,0.6465494632720947,288.0
3.516373634338379,189,16.0,0.68M,5.247900485992432,0.38015276193618774,3.449312925338745,0.5349567532539368,0.7059684991836548,-0.0975547507405281,-0.0002396073250565678,0.5244221687316895,3.548255443572998,3.5453054904937744,1.2551321983337402,-0.09779436141252518,08-01 10:12,27072000,3.2243008613586426,0.7651556730270386,310.9
1.8346630334854126,184,16.0,0.66M,4.424431800842285,0.3840295672416687,1.8065320253372192,0.543225109577179,0.4848565459251404,0.03357279300689697,-0.0005888651357963681,1.2568625211715698,4.204187870025635,2.4860799312591553,2.4586217403411865,0.0329839289188385,08-01 11:24,27168000,3.9645230770111084,0.5050945281982422,255.95
1.552588939666748,179,13.75,0.65M,2.475092887878418,0.1008373349905014,1.4965007305145264,0.5615241527557373,0.7116420269012451,-0.04896872490644455,-5.2352661441545933e-05,0.49261176586151123,2.3530797958374023,3.518467664718628,1.0944961309432983,-0.049021076411008835,08-01 12:38,27264000,2.2869837284088135,0.40785542130470276,376.0
9.917464256286621,175,15.75,0.63M,21.816133499145508,4.575282096862793,4.773133277893066,0.6533621549606323,0.46895885467529297,-0.29270049929618835,-0.00021975078561808914,0.8895343542098999,26.56623077392578,2.5000391006469727,2.377976417541504,-0.2929202616214752,08-01 13:52,27360000,24.58608055114746,9.32517147064209,279.475
2.849522590637207,171,13.5,0.62M,4.9538116455078125,0.3477068543434143,2.777149200439453,0.4669032096862793,0.5095919370651245,-0.01577674224972725,-0.0003943338233511895,1.354962944984436,4.564199924468994,2.9670655727386475,2.7516062259674072,-0.016171075403690338,08-01 15:08,27456000,4.293349266052246,0.5322412252426147,319.0
1.7379307746887207,166,16.75,0.60M,2.2491374015808105,0.16088053584098816,1.7380589246749878,0.6138506531715393,0.6015475988388062,-0.054912082850933075,-0.00041309092193841934,0.4044741094112396,1.9322346448898315,3.0937492847442627,0.9318755865097046,-0.05532517284154892,08-01 16:26,27552000,1.8133429288864136,0.4260736405849457,241.25
3.042659282684326,162,16.0,0.59M,4.736406326293945,0.21736475825309753,2.9320693016052246,0.3890692889690399,0.39838075637817383,0.13917094469070435,-0.0003448780917096883,2.0806286334991455,4.520886421203613,2.7354612350463867,3.8913865089416504,0.13882607221603394,08-01 17:41,27648000,4.3815460205078125,0.8610618710517883,302.525
3.9894940853118896,159,15.25,0.57M,11.94747257232666,0.9551073312759399,2.487924098968506,0.49763327836990356,0.5841131210327148,0.08706047385931015,-0.00027675629826262593,1.3857606649398804,9.250616073608398,2.576657772064209,2.6079065799713135,0.08678371459245682,08-01 18:55,27744000,8.324272155761719,3.0193023681640625,316.9
2.2928378582000732,155,16.25,0.56M,2.5216009616851807,0.1222861111164093,2.2208569049835205,0.504930317401886,0.7352547645568848,-0.015802869573235512,-0.0002536438114475459,0.752686619758606,2.567654848098755,2.460891008377075,1.547584891319275,-0.016056513413786888,08-01 20:10,27840000,2.4963340759277344,0.4290161728858948,291.85
1.8797523975372314,152,12.0,0.55M,1.586903691291809,0.11179246753454208,1.7995514869689941,0.6303180456161499,0.5838768482208252,-0.1771061271429062,-0.00034035035059787333,0.24522031843662262,1.508626103401184,2.8542418479919434,0.8579399585723877,-0.17744648456573486,08-01 21:26,27936000,1.4290539026260376,0.42796722054481506,339.85
5.653016090393066,149,15.25,0.54M,6.17698860168457,0.6839014291763306,6.019392967224121,0.5561556220054626,0.22759997844696045,-0.18351998925209045,-0.0002848305448424071,0.7344282269477844,8.576765060424805,2.760960817337036,1.847589135169983,-0.18380482494831085,08-01 22:39,28032000,8.190624237060547,5.297216415405273,344.85
3.2661123275756836,146,13.5,0.53M,7.5147271156311035,0.2993069291114807,3.2283380031585693,0.5123738050460815,0.4604164958000183,-0.06369738280773163,-0.0005721704219467938,1.1185914278030396,4.32084846496582,3.765556573867798,2.375969409942627,-0.0642695501446724,08-01 23:52,28128000,4.115522384643555,0.6070690751075745,347.725
2.2734832763671875,143,16.25,0.52M,4.24979305267334,0.46420007944107056,1.9280794858932495,0.4105691611766815,0.494978666305542,-0.06621722877025604,-0.0002480034017935395,0.4087885320186615,4.31297492980957,2.6462857723236084,0.9587188959121704,-0.06646522879600525,08-02 01:13,28224000,4.019619941711426,0.9010579586029053,315.075
2.5566627979278564,140,15.75,0.51M,3.340602159500122,0.2329588383436203,2.4815022945404053,0.4090113639831543,0.5128776431083679,-0.07133550941944122,-0.000726438476704061,0.4870850145816803,3.3899614810943604,4.02051305770874,1.126474142074585,-0.0720619484782219,08-02 02:28,28320000,3.2372326850891113,0.7042497992515564,285.7
1.7871495485305786,138,16.75,0.50M,4.506890773773193,0.45089322328567505,1.5874829292297363,0.4866068959236145,0.6604840755462646,-0.09202519804239273,-0.00023213130771182477,0.364324152469635,3.346795082092285,2.7466371059417725,0.922895073890686,-0.09225732833147049,08-02 03:44,28416000,2.9419898986816406,0.8641088604927063,256.425
2.361786127090454,135,16.5,0.49M,3.0921671390533447,0.1569363921880722,2.2502145767211914,0.4335627555847168,0.4217868447303772,-0.0857776552438736,-0.0004059283819515258,0.3476100265979767,2.8320155143737793,3.4830596446990967,0.8762584924697876,-0.0861835852265358,08-02 05:00,28512000,2.717207431793213,0.7541165351867676,231.95
3.5732643604278564,133,15.5,0.48M,2.6427931785583496,0.2165583074092865,3.497429370880127,0.5534027218818665,0.1847515106201172,-0.10981804877519608,-0.0003694377082865685,0.4561960995197296,2.1152141094207764,3.936405658721924,1.143835186958313,-0.11018748581409454,08-02 06:10,28608000,1.9160138368606567,0.6460177302360535,318.575
3.1164937019348145,131,16.25,0.47M,3.4041671752929688,0.23871564865112305,3.0173401832580566,0.36140334606170654,0.4814472794532776,0.005626995582133532,-0.00021554174600169063,0.9114023447036743,3.3290982246398926,2.6538100242614746,1.8192098140716553,0.005411454010754824,08-02 07:22,28704000,3.1762073040008545,0.5896008014678955,320.8
5.296924114227295,128,16.0,0.46M,5.572131156921387,0.6170374751091003,3.9213271141052246,0.35428154468536377,0.4947909712791443,-0.06578437238931656,-0.0005067375604994595,1.0054545402526855,4.7190022468566895,3.1284053325653076,2.1505768299102783,-0.06629110872745514,08-02 08:39,28800000,4.279761791229248,4.670045852661133,287.6
2.602867841720581,126,15.75,0.46M,4.725546360015869,0.07145766913890839,2.4002885818481445,0.3283633291721344,0.606224775314331,0.07529912143945694,-0.0004317061393521726,1.0060575008392334,3.3054215908050537,9.524434089660645,1.8689475059509277,0.07486741244792938,08-02 09:53,28896000,3.242110252380371,1.0942800045013428,278.95
2.961522102355957,124,15.75,0.45M,5.149445533752441,0.28522995114326477,2.867347002029419,0.3312166929244995,0.5015254616737366,-0.008200784213840961,-0.000267118593910709,0.8037480711936951,5.014293193817139,3.147791624069214,1.631056308746338,-0.008467902429401875,08-02 11:04,28992000,4.836187362670898,0.6917723417282104,263.7
2.882300615310669,122,16.25,0.44M,3.5911853313446045,0.5035707354545593,2.7862017154693604,0.32689598202705383,0.6237168312072754,-0.03680455684661865,-0.0008251359104178846,1.0147589445114136,4.22614049911499,3.384974718093872,2.1113152503967285,-0.03762969374656677,08-02 12:20,29088000,4.005312442779541,0.9591536521911621,297.05
3.0539581775665283,120,16.5,0.44M,5.361419200897217,0.4222911298274994,2.704974412918091,0.40397727489471436,0.5740489363670349,0.02050742693245411,-0.00023369431437458843,1.6332504749298096,4.594649314880371,2.657235622406006,3.2340331077575684,0.020273732021450996,08-02 13:33,29184000,4.305577278137207,1.1553959846496582,274.45
2.670123338699341,119,12.75,0.43M,4.760762691497803,0.17378196120262146,2.630272150039673,0.32322731614112854,0.5663824081420898,0.2724597752094269,-0.0002990364155266434,1.8236472606658936,3.964770555496216,3.446326971054077,3.1094374656677246,0.27216073870658875,08-02 14:46,29280000,3.8634324073791504,0.787010669708252,323.35
2.87548565864563,117,17.75,0.42M,2.031710624694824,0.18713431060314178,2.7395737171173096,0.4904945194721222,0.7000514268875122,-0.016714859753847122,-0.00010958034545183182,0.4566148817539215,1.9949277639389038,2.4169678688049316,0.9566885828971863,-0.01682443916797638,08-02 15:57,29376000,1.8676223754882812,0.7853894829750061,253.275
2.6357195377349854,115,15.75,0.42M,6.243589401245117,0.589168131351471,2.035425901412964,0.3936462998390198,0.5337342023849487,-0.1727008819580078,-0.0005790212308056653,0.8080891966819763,5.8258562088012695,2.740352153778076,1.9706110954284668,-0.17327989637851715,08-02 17:16,29472000,5.450682640075684,1.3769267797470093,299.625
